#{"t_start": 1642372656.5629053, "env_id": null}
r,l,t 
0.668805,12,622.797895
0.55745,12,622.825809
0.244587,12,622.85884
0.503129,12,622.894362
0.416551,12,622.923033
0.790697,12,622.948781
0.235103,12,622.975157
0.670991,12,623.003455
0.318632,12,623.029635
0.846438,12,623.053618
0.44967,12,623.086571
0.4862,12,623.120799
0.443283,12,623.152404
0.179362,12,623.185035
0.41065,12,623.209846
0.35802,12,623.23772
0.434599,12,623.271706
0.696316,12,623.306936
0.31441,12,623.328406
0.04661,12,623.349845
0.760426,12,623.370856
0.522475,12,623.393823
0.674474,12,623.418539
0.498423,12,623.440738
0.609738,12,623.463844
0.265577,12,623.488129
0.438565,12,623.512108
0.468194,12,623.54165
0.378125,12,623.56869
0.576671,12,623.593734
0.302409,12,623.61674
0.629678,12,623.640231
0.504316,12,623.663187
0.75901,12,623.688732
0.26294,12,623.714131
0.417562,12,623.736673
0.388567,12,623.765568
0.47995,12,623.792352
0.164051,12,623.816822
0.221749,12,623.839201
0.441305,12,623.864118
0.957478,12,623.886994
0.775191,12,623.911228
0.078328,12,623.944537
0.604555,12,623.987602
0.693208,12,624.010323
0.286526,12,624.033611
0.505342,12,624.061968
0.681701,12,624.088069
0.400773,12,624.123025
0.781191,12,624.151071
0.70725,12,624.176763
0.806014,12,624.196603
0.190826,12,624.217016
0.659507,12,624.236843
0.71276,12,624.258894
0.040734,12,624.285109
0.589634,12,624.303248
0.534113,12,624.322255
0.414764,12,624.34278
0.434009,12,624.371951
0.662266,12,624.399092
0.706813,12,624.42096
0.600028,12,624.442603
0.937251,12,624.465357
0.643686,12,624.48912
0.522072,12,624.514009
0.140777,12,624.533453
0.632413,12,624.558126
0.556777,12,624.583105
0.785403,12,624.603152
0.370063,12,624.632929
0.727044,12,624.675375
0.206964,12,624.697074
0.513065,12,624.716432
0.657827,12,624.749311
0.336055,12,624.777967
0.765276,12,624.798041
0.713851,12,624.818454
0.691896,12,624.839324
0.321842,12,624.876935
0.374689,12,624.896453
0.478916,12,624.918055
0.540272,12,624.936419
0.731682,12,624.957296
0.530288,12,624.981452
0.579264,12,625.004748
0.196821,12,625.031208
0.309638,12,625.051823
0.822807,12,625.076836
0.393765,12,625.096846
0.773309,12,625.116527
0.576381,12,625.139029
0.514689,12,625.167058
0.590968,12,625.185994
0.207494,12,625.207722
0.909366,12,625.231431
0.41236,12,625.252029
0.714195,12,625.27336
0.810609,12,625.293949
0.774561,12,625.31525
0.43217,12,625.337251
0.634289,12,625.358548
0.287455,12,625.381515
0.151711,12,625.402671
0.420823,12,625.424007
0.469306,12,625.453234
0.189224,12,625.477493
0.568591,12,625.500866
0.410517,12,625.523495
0.306176,12,625.548381
0.536067,12,625.569951
0.620655,12,625.602388
0.532903,12,625.623276
0.336194,12,625.646267
0.171032,12,625.669943
0.484038,12,625.697891
0.403138,12,625.71959
0.45708,12,625.742838
0.638064,12,625.764635
0.495358,12,625.790035
0.191648,12,625.818373
0.290338,12,625.846267
0.817529,12,625.874952
0.211307,12,625.903364
0.55632,12,625.934925
0.795897,12,625.958216
0.609263,12,625.979829
0.394033,12,626.004591
0.604458,12,626.030935
0.368213,12,626.054274
0.690871,12,626.074156
0.28106,12,626.095617
0.716633,12,626.117093
0.321661,12,626.138075
0.702432,12,626.159261
0.32453,12,626.188113
0.731281,12,626.211178
0.890733,12,626.232503
0.400017,12,626.253331
0.474951,12,626.273675
0.527525,12,626.293916
0.845643,12,626.315745
0.592105,12,626.337141
0.79353,12,626.358542
0.288221,12,626.380403
0.690766,12,626.400415
0.500404,12,626.419563
0.375434,12,626.44154
0.478401,12,626.462581
0.718886,12,626.483451
0.46724,12,626.504233
0.878387,12,626.525437
0.52112,12,626.555486
0.630859,12,626.589824
0.523815,12,626.614319
0.076637,12,626.652423
0.121926,12,626.676593
0.555021,12,626.699611
0.368442,12,626.720225
0.202252,12,626.744515
0.850184,12,626.770657
0.389317,12,628.187488
0.501789,12,628.22319
0.501639,12,628.256152
0.505285,12,628.289354
0.349443,12,628.322537
0.685232,12,628.354783
0.508771,12,628.385287
0.770956,12,628.423106
0.611712,12,628.456868
0.728114,12,628.48788
0.949892,12,628.526654
0.608439,12,628.557192
0.373444,12,628.583192
0.42161,12,628.616036
0.522728,12,628.660266
0.590875,12,628.688231
0.813774,12,628.713796
0.408243,12,628.736529
0.764569,12,628.772959
0.280513,12,628.811534
0.505094,12,628.840487
0.465906,12,628.867022
0.18646,12,628.891421
0.506415,12,628.916669
0.685458,12,628.950246
0.734228,12,628.987002
0.252628,12,629.012726
0.89721,12,629.03458
0.223204,12,629.05818
0.909137,12,629.081033
0.618798,12,629.10403
0.47866,12,629.13184
0.47704,12,629.153027
0.320021,12,629.174633
0.518449,12,629.198238
0.801111,12,629.220203
0.448373,12,629.24165
0.156147,12,629.264725
0.185737,12,629.28639
0.036732,12,629.311357
0.149683,12,629.347987
0.674385,12,629.382884
0.827928,12,629.414752
0.844536,12,629.451196
0.230955,12,629.478114
0.227464,12,629.49785
0.36475,12,629.527812
0.645903,12,629.561549
0.519541,12,629.581645
0.683527,12,629.602582
0.775502,12,629.624916
0.680167,12,629.64944
0.591658,12,629.672763
0.038962,12,629.712186
0.663139,12,629.73218
0.689937,12,629.755218
0.845614,12,629.773917
0.689148,12,629.792937
0.591885,12,629.811921
0.651389,12,629.829922
0.798528,12,629.849744
0.331804,12,629.870695
0.587832,12,629.889693
0.311695,12,629.908255
0.552219,12,629.928262
0.80626,12,629.947118
0.674362,12,629.971234
0.89344,12,629.992777
0.353702,12,630.012821
0.497599,12,630.034032
0.439462,12,630.054878
0.641293,12,630.082075
0.294015,12,630.108911
0.788726,12,630.130087
0.42954,12,630.152621
0.305141,12,630.172213
0.424206,12,630.192936
0.622335,12,630.225225
0.465915,12,630.25461
0.470051,12,630.280046
0.39591,12,630.314211
0.370898,12,630.340141
0.376879,12,630.360521
0.730431,12,630.380525
0.285787,12,630.400394
0.537025,12,630.420727
0.787309,12,630.446086
0.729949,12,630.482469
0.233414,12,630.503391
0.485099,12,630.539359
0.524062,12,630.558608
0.770388,12,630.581941
0.792426,12,630.602657
0.594986,12,630.622094
0.743316,12,630.641817
0.651895,12,630.662083
0.326084,12,630.691119
0.826232,12,630.717483
0.901603,12,630.748567
0.596865,12,630.76821
0.711789,12,630.79096
0.070604,12,630.81596
0.214068,12,630.840069
0.750614,12,630.867906
0.193645,12,630.889861
0.531205,12,630.910563
0.337205,12,630.932477
0.456063,12,630.956416
0.268739,12,630.982009
0.455227,12,631.004332
0.620621,12,631.027405
0.57226,12,631.053695
0.096572,12,631.081071
0.722074,12,631.099984
0.644301,12,631.121735
0.610657,12,631.141654
0.287764,12,631.162469
0.655824,12,631.183473
0.459798,12,631.204745
0.689784,12,631.224431
0.665552,12,631.250898
0.354794,12,631.274529
0.461805,12,631.304328
0.430594,12,631.326195
0.693869,12,631.347475
0.283909,12,631.377739
0.515629,12,631.405939
0.417147,12,631.427411
0.802515,12,631.450314
0.621234,12,631.49217
0.855085,12,631.518093
0.682412,12,631.539668
0.502536,12,631.561683
0.695246,12,631.589231
0.759053,12,631.610117
0.325489,12,631.643543
0.402246,12,631.665457
0.31413,12,631.686419
0.816306,12,631.706937
0.254801,12,631.728949
0.603456,12,631.749949
0.616534,12,631.772931
0.217594,12,631.794099
0.586036,12,631.817098
0.457712,12,631.838819
0.510738,12,631.859617
0.722946,12,631.882379
0.447226,12,631.90915
0.687944,12,631.932507
0.760844,12,631.953446
0.650713,12,631.975216
0.263576,12,631.997725
0.535336,12,632.019169
0.354234,12,632.042467
0.781244,12,632.063556
0.595926,12,632.086173
0.770752,12,632.107427
0.736202,12,632.140844
0.520764,12,632.164261
0.279875,12,632.190235
0.595615,12,632.22927
0.522065,12,632.249976
0.375588,12,632.271142
0.70635,12,632.294745
0.746944,12,632.332568
0.645924,12,632.362842
0.740504,12,632.385052
0.193975,12,632.404985
0.351824,12,632.439444
0.598491,12,632.466434
0.568742,12,632.48943
0.626296,12,633.879873
0.89342,12,633.913359
0.604052,12,633.947812
0.473539,12,633.981523
0.638666,12,634.011951
0.623619,12,634.045161
0.318898,12,634.079324
0.43717,12,634.119167
0.530143,12,634.159689
0.643803,12,634.191007
0.49027,12,634.219247
0.726673,12,634.247763
0.689688,12,634.273663
0.803434,12,634.29863
0.714864,12,634.324705
0.511758,12,634.351255
0.702915,12,634.376205
0.798226,12,634.40773
0.506752,12,634.442378
0.760096,12,634.472258
0.499673,12,634.507081
0.819706,12,634.534464
0.21951,12,634.561052
0.482659,12,634.584095
0.575141,12,634.606596
0.833544,12,634.62894
0.513202,12,634.651832
0.775871,12,634.674448
0.255267,12,634.70277
0.462131,12,634.733005
0.508025,12,634.770618
0.303608,12,634.792912
0.791381,12,634.817245
0.599436,12,634.842209
0.571832,12,634.865851
0.693173,12,634.888082
0.446317,12,634.910941
0.113686,12,634.931266
0.39706,12,634.95126
0.525986,12,634.972321
0.279329,12,635.000257
0.229563,12,635.022691
0.582741,12,635.045907
0.482146,12,635.068038
0.817219,12,635.090318
0.355602,12,635.112299
0.67564,12,635.149602
0.591185,12,635.185385
0.384468,12,635.218587
0.568571,12,635.242388
0.914486,12,635.261638
0.721286,12,635.281894
0.751684,12,635.302068
0.758897,12,635.323109
0.571828,12,635.342423
0.926043,12,635.363437
0.223912,12,635.397758
0.71383,12,635.437978
0.723938,12,635.463969
0.607783,12,635.485185
0.844624,12,635.504804
0.341974,12,635.525788
0.176354,12,635.546945
0.80015,12,635.567525
0.579782,12,635.593364
0.443569,12,635.62213
0.262677,12,635.643823
0.376923,12,635.666807
0.47001,12,635.69985
0.201265,12,635.734542
0.610393,12,635.777466
0.886891,12,635.809886
0.394231,12,635.840509
0.434947,12,635.887846
0.509485,12,635.918829
0.349996,12,635.940362
0.570213,12,635.979511
0.42229,12,636.020772
0.521952,12,636.060555
0.853356,12,636.09041
0.80924,12,636.113373
0.692732,12,636.134637
0.681318,12,636.154444
0.631757,12,636.175101
0.416465,12,636.19203
0.249767,12,636.211081
0.787123,12,636.230016
0.522551,12,636.249072
0.808621,12,636.267998
0.529313,12,636.288128
0.873424,12,636.307877
0.607673,12,636.326053
0.505298,12,636.346314
0.699626,12,636.36517
0.381259,12,636.386656
0.759094,12,636.406615
0.452252,12,636.430391
0.485495,12,636.450402
0.713632,12,636.472781
0.643182,12,636.492507
0.539379,12,636.51246
0.476369,12,636.532501
0.525121,12,636.552931
0.474728,12,636.573345
0.101564,12,636.59338
0.301619,12,636.615453
0.097836,12,636.636453
0.300979,12,636.665876
0.542912,12,636.687078
0.430359,12,636.713348
0.609471,12,636.735537
0.515978,12,636.764825
0.148588,12,636.800743
0.362057,12,636.821643
0.34422,12,636.840638
0.554838,12,636.860296
0.328658,12,636.882015
0.78993,12,636.900966
0.699192,12,636.923465
0.6425,12,636.954079
0.784147,12,636.974321
0.255913,12,636.995759
0.684726,12,637.023254
0.420539,12,637.054757
0.544904,12,637.075257
0.332209,12,637.095809
0.591658,12,637.11506
0.564847,12,637.134265
0.738325,12,637.153892
0.278139,12,637.181038
0.581139,12,637.218471
0.393241,12,637.263155
0.52637,12,637.302133
0.85099,12,637.324503
0.432227,12,637.344171
0.313525,12,637.363795
0.383608,12,637.388328
0.160116,12,637.406215
0.487168,12,637.424893
0.787957,12,637.446938
0.762099,12,637.476496
0.59613,12,637.496133
0.35999,12,637.515174
0.669926,12,637.534991
0.202816,12,637.552815
0.037665,12,637.57452
0.741001,12,637.594463
0.654778,12,637.616701
0.295891,12,637.636872
0.30387,12,637.66521
0.521305,12,637.69481
0.926374,12,637.723319
0.185815,12,637.743479
0.618859,12,637.768402
0.788732,12,637.794639
0.741012,12,637.812685
0.090396,12,637.841807
0.657055,12,637.860523
0.411032,12,637.880226
0.564154,12,637.900215
0.387685,12,637.919286
0.56118,12,637.939564
0.554132,12,637.959793
0.238556,12,637.982753
0.534027,12,638.005307
0.213903,12,638.026011
0.25035,12,638.049639
0.394932,12,638.070361
0.143728,12,638.090594
0.543589,12,638.112423
0.821803,12,638.14479
0.686457,12,639.562752
0.169901,12,639.596259
0.753283,12,639.63127
0.454429,12,639.663812
0.41951,12,639.69664
0.451184,12,639.728799
0.39143,12,639.761906
0.380569,12,639.803211
0.664947,12,639.844647
0.685826,12,639.878302
0.636567,12,639.909611
0.621675,12,639.942999
0.868035,12,639.971342
0.593253,12,640.007734
0.579893,12,640.035156
0.60889,12,640.064584
0.66039,12,640.096136
0.493802,12,640.124083
0.097679,12,640.158312
0.319677,12,640.197846
0.282399,12,640.2347
0.671697,12,640.261736
0.583355,12,640.294919
0.476564,12,640.321266
0.643496,12,640.344933
0.647577,12,640.378806
0.584253,12,640.417479
0.840983,12,640.440853
0.167555,12,640.467103
0.729708,12,640.490607
0.722374,12,640.515582
0.739133,12,640.537348
0.8526,12,640.558239
0.719902,12,640.58048
0.205689,12,640.602452
0.562197,12,640.624061
0.830264,12,640.649101
0.342397,12,640.670149
0.772327,12,640.692027
0.937457,12,640.714952
0.420776,12,640.747718
0.402504,12,640.780852
0.616464,12,640.804913
0.897737,12,640.832393
0.763491,12,640.855429
0.292734,12,640.879325
0.301134,12,640.900249
0.630893,12,640.922242
0.793939,12,640.944173
0.885761,12,640.967186
0.674595,12,640.991768
0.673019,12,641.013038
0.565945,12,641.044523
0.678905,12,641.076368
0.163436,12,641.104957
0.507719,12,641.126864
0.511384,12,641.157939
0.294807,12,641.189591
0.78005,12,641.218693
0.876646,12,641.239597
0.380502,12,641.259869
0.438575,12,641.280472
0.570087,12,641.300383
0.395879,12,641.320372
0.449074,12,641.340309
0.111847,12,641.361789
0.164462,12,641.390298
0.629609,12,641.416167
0.428919,12,641.456075
0.629735,12,641.480065
0.561727,12,641.499624
0.611255,12,641.521461
0.659697,12,641.541464
0.33642,12,641.566582
0.725743,12,641.594734
0.159164,12,641.616585
0.865305,12,641.638622
0.47662,12,641.660344
0.231053,12,641.680697
0.770183,12,641.70173
0.640803,12,641.722759
0.469263,12,641.744369
0.39817,12,641.767025
0.415685,12,641.789563
0.440344,12,641.812905
0.206932,12,641.834903
0.281936,12,641.856371
0.178927,12,641.878295
0.514137,12,641.89954
0.589601,12,641.925474
0.31302,12,641.950145
0.565776,12,641.97177
0.718419,12,641.999631
0.381131,12,642.026967
0.943359,12,642.054712
0.781981,12,642.081625
0.643925,12,642.105112
0.645822,12,642.136971
0.694989,12,642.166096
0.498014,12,642.193077
0.206941,12,642.218618
0.534039,12,642.258941
0.789657,12,642.282481
0.529221,12,642.303483
0.537858,12,642.325925
0.723768,12,642.347838
0.682721,12,642.369737
0.663959,12,642.389794
0.730334,12,642.412333
0.591919,12,642.439788
0.507683,12,642.467003
0.400988,12,642.495352
0.615549,12,642.524714
0.87174,12,642.550561
0.549948,12,642.57056
0.719195,12,642.590926
0.338329,12,642.616635
0.648389,12,642.646201
0.677976,12,642.66536
0.716422,12,642.686172
0.34593,12,642.706192
0.245034,12,642.728672
0.06332,12,642.749402
0.748479,12,642.771238
0.504427,12,642.794281
0.659674,12,642.815101
0.097748,12,642.837107
0.299361,12,642.861297
0.744042,12,642.884416
0.520873,12,642.911895
0.760262,12,642.937766
0.55299,12,642.957726
0.72632,12,642.985621
0.476967,12,643.009575
0.436513,12,643.030877
0.843739,12,643.052802
0.461546,12,643.076339
0.279842,12,643.098621
0.508333,12,643.122583
0.882996,12,643.144168
0.500427,12,643.169643
0.768636,12,643.203678
0.453741,12,643.239823
0.417803,12,643.269063
0.548494,12,643.294276
0.397809,12,643.321256
0.653301,12,643.346144
0.388559,12,643.382254
0.396151,12,643.41554
0.584622,12,643.435824
0.321865,12,643.465148
0.749151,12,643.501559
0.359312,12,643.532699
0.476321,12,643.553754
0.579097,12,643.575315
0.310333,12,643.598408
0.654674,12,643.618585
0.522791,12,643.640851
0.824539,12,643.660873
0.540222,12,643.689565
0.33601,12,643.711562
0.760626,12,643.732365
0.604487,12,643.755695
0.655215,12,643.775587
0.630626,12,643.803144
0.499348,12,643.829594
0.464582,12,643.848435
0.689345,12,643.868582
0.619751,12,643.889575
0.182966,12,643.916686
0.559498,12,645.482364
0.155043,12,645.516441
0.74419,12,645.55084
0.446674,12,645.583831
0.370069,12,645.619203
0.298643,12,645.656739
0.333647,12,645.69012
0.56164,12,645.72956
0.771356,12,645.767924
0.81374,12,645.798506
0.814941,12,645.825064
0.109289,12,645.854728
0.515852,12,645.881778
0.803222,12,645.907465
0.748409,12,645.935065
0.389592,12,645.961658
0.561796,12,645.991952
0.520641,12,646.03225
0.413668,12,646.06353
0.717978,12,646.096704
0.601514,12,646.124848
0.746063,12,646.150886
0.375521,12,646.186741
0.828532,12,646.208326
0.140786,12,646.230505
0.198182,12,646.253608
0.748279,12,646.275611
0.165764,12,646.301919
0.655083,12,646.343559
0.543256,12,646.377467
0.730864,12,646.406324
0.255693,12,646.42895
0.608733,12,646.463385
0.82659,12,646.493682
0.841499,12,646.516984
0.471122,12,646.549841
0.526571,12,646.571311
0.333768,12,646.593382
0.444753,12,646.614196
0.610566,12,646.636597
0.78246,12,646.669066
0.638823,12,646.692696
0.250036,12,646.724979
0.626017,12,646.756846
0.458148,12,646.778432
0.605646,12,646.798527
0.33667,12,646.817751
0.553745,12,646.841335
0.639928,12,646.863156
0.488326,12,646.882676
0.321168,12,646.906212
0.603636,12,646.925543
0.476143,12,646.946157
0.636704,12,646.966536
0.904589,12,646.988697
0.569908,12,647.00907
0.34752,12,647.029361
0.545787,12,647.050143
0.498762,12,647.070637
0.610144,12,647.100533
0.335564,12,647.133964
0.688015,12,647.165882
0.805357,12,647.196154
0.354659,12,647.231758
0.743146,12,647.250759
0.664581,12,647.286121
0.734135,12,647.31239
0.631071,12,647.342282
0.479725,12,647.366275
0.782679,12,647.38585
0.83395,12,647.404371
0.689232,12,647.423968
0.639413,12,647.444872
0.529647,12,647.468305
0.688067,12,647.487434
0.922913,12,647.509014
0.689191,12,647.537426
0.651825,12,647.558931
0.32412,12,647.581332
0.532778,12,647.613272
0.323265,12,647.642679
0.293294,12,647.666678
0.104464,12,647.691079
0.567445,12,647.709491
0.487474,12,647.728828
0.578946,12,647.748168
0.326522,12,647.767585
0.799865,12,647.795757
0.821454,12,647.830422
0.245237,12,647.853569
0.514876,12,647.873848
0.622423,12,647.892976
0.31778,12,647.914414
0.599691,12,647.934321
0.449825,12,647.966715
0.718916,12,647.999584
0.365784,12,648.018583
0.746622,12,648.039003
0.620729,12,648.063515
0.452384,12,648.084969
0.096827,12,648.107706
0.227445,12,648.12945
0.847308,12,648.149423
0.293468,12,648.16934
0.579277,12,648.190248
0.362857,12,648.211572
0.233159,12,648.232369
0.671083,12,648.252583
0.861402,12,648.273586
0.482075,12,648.295416
0.531617,12,648.316892
0.437581,12,648.33726
0.516866,12,648.35909
0.194438,12,648.385552
0.492411,12,648.409094
0.282144,12,648.431952
0.722312,12,648.454237
0.73826,12,648.476213
0.619504,12,648.498591
0.552321,12,648.521171
0.554105,12,648.544232
0.846752,12,648.566622
0.293152,12,648.597497
0.630662,12,648.624027
0.76968,12,648.647466
0.503978,12,648.67046
0.776156,12,648.696462
0.440989,12,648.730348
0.663032,12,648.773542
0.451222,12,648.811899
0.562707,12,648.83285
0.713456,12,648.85367
0.394393,12,648.880897
0.59005,12,648.901899
0.219069,12,648.922307
0.300617,12,648.955484
0.845869,12,648.995088
0.769919,12,649.022859
0.667894,12,649.046947
0.872356,12,649.067254
0.561519,12,649.087456
0.870414,12,649.107482
0.746815,12,649.129016
0.557961,12,649.14903
0.833596,12,649.168058
0.462757,12,649.187256
0.076637,12,649.208499
0.653959,12,649.229249
0.767781,12,649.257254
0.868103,12,649.279254
0.817277,12,649.301288
0.508799,12,649.321611
0.78573,12,649.347005
0.344818,12,649.366853
0.345995,12,649.388852
0.467202,12,649.411013
0.576862,12,649.431855
0.4888,12,649.461832
0.58982,12,649.489301
0.726964,12,649.513828
0.590208,12,649.536345
0.288228,12,649.558057
0.47198,12,649.579104
0.55527,12,649.600688
0.160644,12,649.627307
0.567986,12,649.647583
0.622171,12,649.668715
0.410302,12,649.689969
0.406492,12,649.716238
0.136077,12,649.743446
0.239141,12,649.764865
0.597455,12,651.191084
0.067213,12,651.222506
0.527079,12,651.25499
0.083629,12,651.288347
0.600491,12,651.323539
0.664069,12,651.359369
0.521906,12,651.389336
0.705439,12,651.421273
0.095875,12,651.455633
0.690008,12,651.482873
0.182613,12,651.515867
0.321834,12,651.543776
0.369918,12,651.569388
0.701056,12,651.602011
0.816048,12,651.637943
0.294063,12,651.665996
0.411608,12,651.692894
0.523366,12,651.73447
0.389891,12,651.769681
0.819027,12,651.804991
0.319866,12,651.830784
0.42373,12,651.854244
0.283406,12,651.875152
0.608146,12,651.899366
0.748744,12,651.925078
0.413919,12,651.94667
0.539859,12,651.967638
0.584479,12,651.995657
0.471341,12,652.017621
0.281057,12,652.039731
0.58333,12,652.062615
0.721666,12,652.089774
0.465235,12,652.116059
0.206633,12,652.146584
0.754748,12,652.168212
0.808796,12,652.189845
0.513801,12,652.21081
0.583671,12,652.232639
0.096342,12,652.256687
0.326347,12,652.278551
0.479537,12,652.300586
0.33557,12,652.321583
0.69306,12,652.342565
0.412612,12,652.36352
0.276221,12,652.384556
0.44426,12,652.405472
0.341158,12,652.427135
0.476292,12,652.448912
0.635902,12,652.470973
0.419199,12,652.491438
0.561782,12,652.514093
0.847378,12,652.534412
0.799267,12,652.559432
0.683222,12,652.592766
0.52559,12,652.613737
0.798182,12,652.636773
0.645015,12,652.658765
0.796157,12,652.680747
0.60718,12,652.713623
0.57956,12,652.746964
0.658376,12,652.775738
0.643968,12,652.826631
0.570511,12,652.856211
0.163245,12,652.878094
0.40378,12,652.896142
0.563536,12,652.917253
0.599952,12,652.941224
0.79906,12,652.967033
0.692296,12,652.99624
0.22318,12,653.016275
0.846343,12,653.036972
0.587681,12,653.061576
0.761166,12,653.081866
0.874529,12,653.102469
0.620265,12,653.124135
0.099536,12,653.145983
0.647925,12,653.166562
0.242385,12,653.188079
0.527357,12,653.207879
0.826438,12,653.228098
0.671138,12,653.250877
0.843572,12,653.270604
0.358531,12,653.29061
0.612212,12,653.320682
0.492628,12,653.340994
0.498391,12,653.365351
0.428767,12,653.389941
0.032482,12,653.412713
0.581873,12,653.435418
0.510253,12,653.457465
0.354444,12,653.492807
0.410846,12,653.517196
0.593823,12,653.537226
0.822086,12,653.561207
0.439039,12,653.581016
0.222794,12,653.599809
0.769188,12,653.622282
0.530021,12,653.645101
0.320815,12,653.674662
0.52515,12,653.703588
0.371928,12,653.723268
0.526016,12,653.752012
0.48896,12,653.775007
0.741087,12,653.807781
0.898379,12,653.84298
0.529702,12,653.870577
0.665362,12,653.892648
0.518838,12,653.91783
0.772091,12,653.942196
0.382734,12,653.978634
0.927209,12,653.99953
0.589899,12,654.01953
0.537838,12,654.039529
0.818176,12,654.069843
0.182732,12,654.09295
0.37896,12,654.117287
0.743559,12,654.138757
0.196394,12,654.158772
0.617193,12,654.179199
0.18258,12,654.200357
0.858491,12,654.221238
0.720088,12,654.248248
0.331993,12,654.271121
0.662831,12,654.296271
0.709908,12,654.31667
0.63308,12,654.337533
0.525957,12,654.357358
0.60663,12,654.38932
0.520505,12,654.408969
0.664148,12,654.430004
0.525158,12,654.45113
0.638584,12,654.470735
0.841577,12,654.491578
0.573071,12,654.522229
0.084376,12,654.548893
0.248515,12,654.584583
0.799155,12,654.611347
0.549572,12,654.642532
0.72919,12,654.664364
0.093178,12,654.686132
0.136632,12,654.715299
0.575841,12,654.753428
0.668265,12,654.774508
0.37074,12,654.795984
0.446804,12,654.821595
0.068064,12,654.844063
0.713606,12,654.874556
0.808756,12,654.904551
0.567901,12,654.923976
0.804759,12,654.9554
0.729197,12,654.97817
0.378716,12,655.001539
0.553514,12,655.026783
0.238975,12,655.049073
0.541938,12,655.071859
0.535744,12,655.090848
0.332329,12,655.110843
0.244566,12,655.13924
0.289355,12,655.174953
0.791606,12,655.198646
0.30894,12,655.237421
0.168698,12,655.279065
0.499322,12,655.299918
0.759204,12,655.318348
0.461982,12,655.337172
0.501614,12,655.356507
0.341072,12,655.376509
0.340342,12,655.400244
0.59931,12,655.422565
0.399494,12,655.441442
0.554789,12,655.46178
0.172529,12,656.84566
0.651966,12,656.87871
0.691023,12,656.907766
0.298373,12,656.940425
0.715141,12,656.971905
0.614849,12,657.009947
0.279147,12,657.040122
0.430429,12,657.070419
0.374202,12,657.110154
0.656615,12,657.144791
0.541574,12,657.17933
0.626777,12,657.212759
0.725856,12,657.251999
0.691355,12,657.278885
0.596071,12,657.305855
0.590641,12,657.329854
0.253608,12,657.356746
0.766976,12,657.382882
0.283801,12,657.405831
0.692324,12,657.430624
0.155164,12,657.453354
0.445635,12,657.476571
0.58039,12,657.50084
0.277373,12,657.526272
0.863571,12,657.548879
0.176801,12,657.57312
0.618351,12,657.603584
0.69942,12,657.644731
0.760246,12,657.684198
0.632776,12,657.713933
0.446664,12,657.738837
0.419723,12,657.76898
0.500901,12,657.806828
0.409332,12,657.830932
0.843477,12,657.850954
0.746895,12,657.872923
0.6351,12,657.909969
0.575832,12,657.93333
0.818635,12,657.953902
0.237721,12,657.976484
0.504242,12,657.999478
0.609972,12,658.02362
0.552317,12,658.045107
0.303129,12,658.06705
0.128906,12,658.094453
0.442979,12,658.116116
0.445194,12,658.137251
0.389304,12,658.161701
0.687536,12,658.183029
0.645587,12,658.203964
0.528064,12,658.229697
0.454737,12,658.259004
0.734423,12,658.282722
0.258423,12,658.31431
0.396869,12,658.345801
0.504922,12,658.365618
0.535357,12,658.398897
0.573415,12,658.425289
0.555392,12,658.450642
0.186218,12,658.473785
0.288576,12,658.494216
0.704847,12,658.514208
0.740046,12,658.534675
0.125797,12,658.554072
0.730789,12,658.574354
0.067664,12,658.593154
0.536969,12,658.614215
0.162372,12,658.634526
0.419421,12,658.65604
0.402794,12,658.684417
0.717447,12,658.711557
0.293906,12,658.745177
0.491329,12,658.766763
0.754119,12,658.787007
0.404837,12,658.807814
0.763028,12,658.827249
0.735499,12,658.848093
0.622898,12,658.869251
0.660564,12,658.891744
0.329993,12,658.912708
0.147891,12,658.936858
0.867359,12,658.959353
0.317811,12,658.984978
0.71198,12,659.008771
0.524311,12,659.033572
0.702975,12,659.055429
0.460295,12,659.086386
0.758437,12,659.106792
0.532537,12,659.131097
0.713931,12,659.159866
0.374873,12,659.183507
0.819247,12,659.20429
0.59132,12,659.224539
0.535437,12,659.246306
0.784384,12,659.267645
0.796708,12,659.288098
0.637506,12,659.316437
0.611521,12,659.337309
0.514904,12,659.358344
0.531192,12,659.388736
0.702246,12,659.409658
0.338422,12,659.433636
0.285723,12,659.461267
0.603631,12,659.483603
0.782077,12,659.515341
0.867549,12,659.538835
0.426258,12,659.558583
0.290753,12,659.579887
0.444315,12,659.599788
0.272484,12,659.6208
0.576151,12,659.651529
0.598089,12,659.686349
0.609183,12,659.708311
0.200384,12,659.729956
0.38743,12,659.750726
0.827305,12,659.77191
0.428613,12,659.793641
0.58702,12,659.816217
0.401984,12,659.844636
0.583424,12,659.867636
0.444183,12,659.895123
0.346805,12,659.917996
0.787698,12,659.93995
0.629929,12,659.965984
0.428702,12,659.991943
0.348913,12,660.015312
0.633916,12,660.039296
0.548789,12,660.066424
0.666378,12,660.09884
0.614285,12,660.123068
0.839765,12,660.145992
0.854833,12,660.172972
0.737156,12,660.212713
0.933099,12,660.247661
0.571273,12,660.270701
0.308508,12,660.305636
0.293858,12,660.343402
0.614702,12,660.378041
0.314292,12,660.407526
0.394912,12,660.428299
0.254128,12,660.462629
0.408535,12,660.481383
0.571499,12,660.501577
0.775042,12,660.520554
0.549757,12,660.545357
0.40523,12,660.568701
0.267993,12,660.589694
0.694083,12,660.610008
