#{"t_start": 1642371885.697059, "env_id": null}
r,l,t 
0.99529,12,483.032656
0.991184,12,483.074694
0.987934,12,483.115748
0.997525,12,483.152543
0.997609,12,483.183307
0.996892,12,483.223307
0.989579,12,483.259085
0.998386,12,483.289544
0.994865,12,483.317559
0.988271,12,483.342631
0.997695,12,483.376084
0.997041,12,483.402336
0.992913,12,483.433784
0.997826,12,483.459783
0.994578,12,483.486754
0.993651,12,483.513873
0.99033,12,483.540304
0.994104,12,483.566071
0.996959,12,483.590831
0.997712,12,483.623817
0.997922,12,483.650118
0.996981,12,483.680131
0.998066,12,483.709595
0.994605,12,483.739588
0.993434,12,483.781954
0.997715,12,483.812638
0.988192,12,483.838644
0.992488,12,483.873651
0.99565,12,483.896636
0.995189,12,483.926643
0.9938,12,483.952517
0.991957,12,483.978033
0.996046,12,484.007591
0.997837,12,484.031458
0.997284,12,484.05565
0.992739,12,484.080327
0.995856,12,484.105535
0.991435,12,484.138982
0.994315,12,484.163121
0.993074,12,484.185616
0.996866,12,484.219982
0.994789,12,484.249263
0.997841,12,484.272007
0.999342,12,484.292713
0.989727,12,484.315105
0.992143,12,484.338706
0.998142,12,484.363857
0.992925,12,484.390738
0.993239,12,484.418234
0.997012,12,484.441387
0.988405,12,484.472564
0.999177,12,484.514048
0.988163,12,484.538306
0.977603,12,484.561485
0.996442,12,484.583849
0.992743,12,484.606576
0.994197,12,484.6307
0.998354,12,484.654673
0.995508,12,484.67838
0.996752,12,484.702671
0.987026,12,484.727271
0.986777,12,484.752094
0.995738,12,484.776126
0.999513,12,484.814216
0.997141,12,484.838179
0.993052,12,484.861969
0.988777,12,484.88597
0.992764,12,484.908677
0.998361,12,484.931377
0.99595,12,484.962591
0.995825,12,484.995374
0.99844,12,485.032215
0.998316,12,485.058613
0.995941,12,485.080659
0.996689,12,485.103387
0.997262,12,485.12537
0.995799,12,485.146337
0.987923,12,485.175104
0.997078,12,485.205616
0.993689,12,485.231469
0.999564,12,485.254429
0.999284,12,485.277432
0.994972,12,485.30017
0.999595,12,485.321765
0.992337,12,485.344224
0.996809,12,485.367084
0.996226,12,485.404459
0.994421,12,485.438766
0.99326,12,485.463023
0.993329,12,485.488668
0.987635,12,485.511628
0.998607,12,485.537772
0.995353,12,485.56286
0.996238,12,485.586606
0.989481,12,485.6111
0.993937,12,485.634863
0.989116,12,485.65767
0.998876,12,485.680922
0.985794,12,485.711493
0.998905,12,485.739497
0.994806,12,485.762495
0.994596,12,485.785212
0.994331,12,485.809197
0.99566,12,485.834759
0.995775,12,485.858646
0.997201,12,485.883059
0.993026,12,485.906543
0.990236,12,485.939176
0.995957,12,485.966866
0.989869,12,485.995539
0.993891,12,486.020209
0.990737,12,486.044467
0.99541,12,486.068105
0.996532,12,486.095312
0.991477,12,486.120524
0.997431,12,486.144212
0.994441,12,486.171174
0.998424,12,486.194779
0.996179,12,486.218544
0.99517,12,486.243863
0.997121,12,486.272879
0.985779,12,486.296197
0.993412,12,486.319458
0.99482,12,486.353502
0.994198,12,486.378221
0.996106,12,486.403378
0.998723,12,486.432204
0.995812,12,486.454238
0.996954,12,486.477437
0.996078,12,486.5037
0.997071,12,486.531999
0.997196,12,486.562367
0.992814,12,486.596431
0.992502,12,486.626144
0.995648,12,486.651728
0.994337,12,486.675156
0.996827,12,486.697692
0.997564,12,486.734944
0.992442,12,486.76204
0.998188,12,486.785239
0.98602,12,486.808503
0.999371,12,486.833057
0.98969,12,486.855247
0.993658,12,486.878272
0.995808,12,486.901711
0.995794,12,486.924763
0.99654,12,486.953594
0.998447,12,486.993619
0.989881,12,487.027304
0.99592,12,487.070529
0.99152,12,487.094293
0.987407,12,487.118395
0.998713,12,487.140348
0.997035,12,487.170914
0.996601,12,487.195024
0.988497,12,487.22094
0.983466,12,487.245031
0.992268,12,487.266074
0.996839,12,487.290573
0.999123,12,487.313153
0.998469,12,487.337806
0.998486,12,487.361587
0.996204,12,487.38632
0.996191,12,487.413218
0.99102,12,487.439045
0.985762,12,488.972631
0.995312,12,489.009625
0.995005,12,489.047001
0.992663,12,489.085017
0.998209,12,489.119786
0.977728,12,489.155914
0.999384,12,489.189361
0.998421,12,489.224171
0.994746,12,489.254827
0.996499,12,489.283749
0.996718,12,489.312016
0.999303,12,489.345242
0.995796,12,489.37654
0.996005,12,489.418072
0.997822,12,489.448617
0.997275,12,489.476964
0.993745,12,489.505812
0.995266,12,489.53231
0.99755,12,489.559438
0.998462,12,489.591049
0.997962,12,489.618156
0.998566,12,489.645421
0.99066,12,489.682731
0.989659,12,489.71876
0.99891,12,489.745851
0.994106,12,489.780831
0.996216,12,489.810653
0.997075,12,489.836997
0.995352,12,489.861789
0.998513,12,489.892617
0.991923,12,489.920906
0.990087,12,489.952202
0.998921,12,489.97917
0.994109,12,490.003087
0.992772,12,490.030033
0.993496,12,490.053096
0.999373,12,490.077941
0.998956,12,490.100769
0.997773,12,490.129291
0.991846,12,490.155697
0.996699,12,490.182877
0.996703,12,490.207346
0.99581,12,490.230796
0.995896,12,490.256762
0.997194,12,490.292247
0.990565,12,490.328386
0.996385,12,490.357557
0.997285,12,490.382091
0.992314,12,490.412813
0.998232,12,490.438205
0.994032,12,490.462953
0.997141,12,490.486967
0.996613,12,490.510582
0.998064,12,490.533447
0.997989,12,490.559532
0.99663,12,490.590234
0.992813,12,490.614519
0.995875,12,490.63827
0.98882,12,490.678207
0.989951,12,490.720327
0.994069,12,490.751456
0.994276,12,490.776671
0.999005,12,490.797945
0.999172,12,490.821929
0.997079,12,490.842851
0.998383,12,490.866995
0.996179,12,490.905306
0.992651,12,490.945656
0.995062,12,490.97661
0.995955,12,490.997609
0.996993,12,491.024121
0.993876,12,491.048208
0.993074,12,491.069802
0.992722,12,491.090535
0.998191,12,491.111405
0.994095,12,491.137378
0.997318,12,491.174367
0.98788,12,491.201119
0.996134,12,491.221333
0.996527,12,491.246499
0.994425,12,491.268494
0.986336,12,491.290774
0.997161,12,491.312052
0.997716,12,491.339551
0.99426,12,491.361937
0.997271,12,491.389102
0.996945,12,491.414266
0.998445,12,491.441904
0.996391,12,491.464229
0.997953,12,491.48698
0.99804,12,491.508052
0.997689,12,491.535448
0.996229,12,491.562451
0.997303,12,491.587142
0.998718,12,491.609476
0.998687,12,491.633034
0.995407,12,491.65603
0.989188,12,491.678394
0.997337,12,491.70226
0.992856,12,491.725224
0.9949,12,491.748542
0.984704,12,491.772456
0.992538,12,491.795336
0.996419,12,491.825788
0.997107,12,491.860288
0.995793,12,491.887794
0.996877,12,491.925873
0.998452,12,491.947867
0.997847,12,491.970197
0.996696,12,491.999505
0.993194,12,492.021438
0.998249,12,492.042885
0.997595,12,492.067077
0.99465,12,492.08807
0.997714,12,492.110964
0.995782,12,492.141029
0.991196,12,492.170274
0.996805,12,492.196816
0.988813,12,492.236817
0.993269,12,492.267867
0.994097,12,492.291617
0.999195,12,492.315343
0.99228,12,492.337162
0.998919,12,492.359404
0.983716,12,492.381418
0.991963,12,492.406269
0.996937,12,492.428741
0.995776,12,492.462352
0.997128,12,492.495109
0.995851,12,492.517866
0.993752,12,492.542816
0.996836,12,492.569642
0.994168,12,492.597792
0.996633,12,492.62756
0.994984,12,492.650719
0.994319,12,492.673916
0.996891,12,492.697423
0.990243,12,492.721696
0.987523,12,492.744981
0.995354,12,492.777513
0.994903,12,492.813055
0.991118,12,492.836511
0.994085,12,492.859774
0.995796,12,492.882035
0.994195,12,492.909123
0.992763,12,492.94357
0.991317,12,492.977418
0.991172,12,493.00388
0.997334,12,493.029961
0.994927,12,493.063145
0.997475,12,493.096899
0.99608,12,493.120146
0.995393,12,493.144159
0.998848,12,493.166094
0.994515,12,493.188464
0.997799,12,493.210647
0.99911,12,493.237742
0.997112,12,493.278335
0.995684,12,493.301721
0.998444,12,493.322199
0.99476,12,493.344335
0.9945,12,493.369814
0.995971,12,493.395437
0.995635,12,493.419741
0.996949,12,493.442789
0.997333,12,493.466146
0.997702,12,493.492134
0.998406,12,493.519512
0.992653,12,493.541923
0.988671,12,493.567888
0.998571,12,493.592896
0.996101,12,495.145113
0.997163,12,495.178758
0.996408,12,495.211356
0.999199,12,495.243643
0.993895,12,495.278721
0.998487,12,495.314604
0.993558,12,495.352757
0.991537,12,495.387755
0.995121,12,495.421916
0.993883,12,495.452631
0.994082,12,495.48121
0.993413,12,495.516338
0.989503,12,495.547102
0.994017,12,495.57773
0.997786,12,495.61383
0.992426,12,495.645634
0.993144,12,495.674857
0.994902,12,495.702339
0.996501,12,495.729364
0.994789,12,495.768405
0.998798,12,495.801343
0.994865,12,495.839302
0.993429,12,495.868491
0.993483,12,495.904707
0.997113,12,495.929667
0.993871,12,495.954669
0.99671,12,495.978539
0.994745,12,496.01236
0.986188,12,496.045434
0.993215,12,496.085436
0.997095,12,496.123076
0.998581,12,496.145954
0.997032,12,496.176555
0.997143,12,496.204708
0.993327,12,496.2279
0.996719,12,496.250783
0.995343,12,496.273801
0.99934,12,496.307967
0.987749,12,496.346243
0.990553,12,496.375359
0.998837,12,496.397597
0.988923,12,496.428777
0.99783,12,496.456707
0.99805,12,496.481898
0.996098,12,496.50707
0.978463,12,496.531266
0.996919,12,496.557952
0.996573,12,496.580681
0.995702,12,496.620096
0.993565,12,496.652067
0.9969,12,496.677029
0.98973,12,496.700288
0.998067,12,496.724427
0.991273,12,496.746116
0.999176,12,496.768883
0.999211,12,496.797085
0.99856,12,496.834682
0.985629,12,496.865475
0.995648,12,496.893897
0.995983,12,496.914883
0.997787,12,496.937288
0.997761,12,496.958365
0.9946,12,496.981016
0.995608,12,497.002324
0.998131,12,497.024762
0.988461,12,497.046453
0.99581,12,497.070545
0.992494,12,497.100104
0.998988,12,497.124363
0.99711,12,497.151742
0.998254,12,497.180184
0.994225,12,497.206311
0.994833,12,497.241946
0.995011,12,497.266003
0.998321,12,497.291375
0.998198,12,497.322865
0.997906,12,497.349068
0.995073,12,497.380826
0.995878,12,497.409477
0.993496,12,497.431518
0.995206,12,497.455903
0.997162,12,497.4788
0.998521,12,497.50203
0.99819,12,497.525978
0.995809,12,497.55025
0.99898,12,497.573557
0.993181,12,497.613716
0.99318,12,497.643659
0.993249,12,497.666916
0.997908,12,497.693278
0.998758,12,497.717024
0.998548,12,497.739328
0.994875,12,497.761292
0.994608,12,497.787585
0.997684,12,497.809556
0.998599,12,497.831392
0.994907,12,497.85408
0.995856,12,497.879519
0.998284,12,497.914772
0.997216,12,497.936781
0.997133,12,497.958492
0.997023,12,497.979307
0.999411,12,498.010269
0.996852,12,498.03946
0.995171,12,498.096206
0.998953,12,498.143259
0.983201,12,498.18675
0.995534,12,498.225088
0.997261,12,498.256257
0.995928,12,498.291069
0.993831,12,498.332183
0.9915,12,498.371073
0.993494,12,498.400072
0.999531,12,498.430859
0.999185,12,498.458648
0.995624,12,498.486364
0.99645,12,498.511636
0.995413,12,498.539737
0.997123,12,498.572186
0.997395,12,498.60407
0.997886,12,498.632622
0.997255,12,498.674633
0.997116,12,498.703726
0.996605,12,498.730768
0.996213,12,498.7568
0.995509,12,498.784191
0.993728,12,498.811097
0.996301,12,498.837192
0.995905,12,498.863777
0.994938,12,498.88936
0.99228,12,498.913121
0.994449,12,498.943552
0.99822,12,498.968525
0.999043,12,498.992184
0.99758,12,499.017602
0.989496,12,499.045828
0.995021,12,499.07298
0.994223,12,499.098733
0.99614,12,499.123751
0.995726,12,499.151097
0.995871,12,499.185218
0.988638,12,499.223594
0.995497,12,499.246446
0.998702,12,499.269408
0.993278,12,499.294518
0.985462,12,499.323784
0.997473,12,499.354013
0.997394,12,499.378317
0.996477,12,499.404207
0.996605,12,499.431948
0.993811,12,499.45826
0.997843,12,499.484114
0.997775,12,499.511781
0.99119,12,499.537879
0.99566,12,499.562076
0.995691,12,499.591098
0.999691,12,499.625971
0.993088,12,499.659295
0.994142,12,499.685356
0.998257,12,499.720228
0.995754,12,499.75117
0.993051,12,499.783937
0.996057,12,499.814829
0.999296,12,499.853743
0.990691,12,499.876741
0.995876,12,499.901235
0.995936,12,499.923041
0.988706,12,499.946936
0.996295,12,499.970754
0.997268,12,499.993992
0.992972,12,501.534146
0.996875,12,501.569084
0.993919,12,501.599326
0.997451,12,501.63644
0.990892,12,501.672056
0.993447,12,501.706699
0.991667,12,501.741164
0.989159,12,501.780177
0.995268,12,501.821754
0.99855,12,501.866073
0.99627,12,501.898993
0.996899,12,501.929659
0.998541,12,501.958971
0.99061,12,501.987792
0.997179,12,502.013567
0.994835,12,502.041633
0.995113,12,502.068634
0.995195,12,502.096831
0.996555,12,502.134811
0.997481,12,502.160962
0.998998,12,502.192996
0.990579,12,502.226906
0.997736,12,502.253908
0.997783,12,502.284929
0.99528,12,502.319496
0.989742,12,502.346134
0.99762,12,502.381131
0.993838,12,502.411177
0.998477,12,502.434402
0.997007,12,502.459546
0.991799,12,502.485217
0.999369,12,502.511956
0.991482,12,502.544068
0.996922,12,502.574859
0.995321,12,502.600663
0.997224,12,502.629838
0.995217,12,502.654113
0.999535,12,502.684717
0.999147,12,502.709682
0.998588,12,502.740222
0.997523,12,502.7671
0.997876,12,502.793432
0.994329,12,502.821896
0.995558,12,502.845675
0.998494,12,502.873957
0.9984,12,502.899294
0.994364,12,502.926198
0.999425,12,502.95156
0.99309,12,502.974524
0.995407,12,502.999064
0.988587,12,503.023682
0.997188,12,503.058147
0.998404,12,503.09232
0.99725,12,503.118661
0.998512,12,503.14364
0.991862,12,503.168594
0.995196,12,503.192258
0.996819,12,503.219362
0.99677,12,503.242748
0.991153,12,503.265959
0.995859,12,503.292643
0.996951,12,503.321587
0.997175,12,503.35477
0.996801,12,503.389994
0.999047,12,503.420835
0.984718,12,503.445831
0.998313,12,503.470789
0.99109,12,503.494469
0.995486,12,503.519893
0.994003,12,503.550344
0.995593,12,503.576519
0.997741,12,503.599083
0.999475,12,503.625291
0.999079,12,503.654672
0.997458,12,503.678535
0.997059,12,503.706075
0.997875,12,503.741096
0.997354,12,503.767808
0.985954,12,503.801984
0.987331,12,503.828019
0.995214,12,503.859715
0.99838,12,503.882157
0.996739,12,503.91201
0.999617,12,503.933633
0.994094,12,503.956762
0.99709,12,503.978649
0.994293,12,504.002276
0.99498,12,504.024539
0.992685,12,504.04854
0.995215,12,504.071583
0.995591,12,504.103601
0.999434,12,504.131948
0.999166,12,504.168065
0.997295,12,504.198316
0.998244,12,504.222415
0.995023,12,504.243417
0.995577,12,504.265025
0.987577,12,504.287534
0.996119,12,504.314073
0.998949,12,504.336375
0.998173,12,504.35976
0.997654,12,504.388745
0.998218,12,504.417123
0.999024,12,504.440778
0.995985,12,504.46389
0.995932,12,504.489119
0.998442,12,504.511742
0.993965,12,504.535686
0.994649,12,504.558892
0.996257,12,504.581069
0.997582,12,504.604281
0.999108,12,504.627549
0.991996,12,504.650273
0.998731,12,504.673219
0.996776,12,504.708534
0.998742,12,504.743841
0.997162,12,504.775935
0.996152,12,504.800587
0.996426,12,504.824653
0.993273,12,504.854678
0.997023,12,504.877604
0.992742,12,504.899357
0.996488,12,504.920757
0.996566,12,504.947735
0.998797,12,504.975673
0.992998,12,505.00319
0.997069,12,505.030772
0.997442,12,505.054941
0.994094,12,505.085749
0.998145,12,505.107428
0.997932,12,505.132801
0.998079,12,505.162724
0.997392,12,505.187722
0.993404,12,505.209975
0.994449,12,505.232373
0.997856,12,505.253878
0.994631,12,505.27703
0.999098,12,505.299595
0.987084,12,505.322483
0.994822,12,505.346572
0.997198,12,505.36967
0.995431,12,505.392091
0.987938,12,505.414949
0.994199,12,505.438148
0.996139,12,505.46046
0.996826,12,505.483797
0.996983,12,505.506774
0.995468,12,505.53401
0.996177,12,505.56114
0.993752,12,505.587979
0.997934,12,505.623914
0.998228,12,505.652175
0.996612,12,505.677179
0.994951,12,505.702722
0.997194,12,505.725864
0.993404,12,505.751933
0.99601,12,505.780948
0.997474,12,505.80493
0.991886,12,505.82823
0.99745,12,505.854278
0.990455,12,505.87958
0.997986,12,505.904988
0.997644,12,505.933055
0.997364,12,505.957091
0.99877,12,505.987216
0.996614,12,506.01666
0.998381,12,506.03969
0.986704,12,506.066639
0.996616,12,506.095176
0.997453,12,506.119867
0.997881,12,506.144176
0.998344,12,507.739898
0.998736,12,507.779647
0.995313,12,507.816796
0.998486,12,507.852553
0.99902,12,507.892032
0.995595,12,507.927519
0.998644,12,507.97501
0.998197,12,508.013385
0.99775,12,508.045625
0.997042,12,508.080766
0.998313,12,508.110219
0.997747,12,508.142715
0.998184,12,508.180005
0.999263,12,508.222604
0.993302,12,508.254345
0.995528,12,508.280644
0.994837,12,508.309022
0.997283,12,508.336492
0.988421,12,508.363559
0.998059,12,508.40364
0.999523,12,508.436912
0.987962,12,508.463977
0.998831,12,508.488913
0.996838,12,508.514229
0.993211,12,508.539871
0.996055,12,508.56681
0.999512,12,508.593757
0.99742,12,508.621076
0.994697,12,508.649142
0.997015,12,508.677654
0.998174,12,508.710189
0.995731,12,508.741143
0.988759,12,508.768156
0.998208,12,508.793159
0.992243,12,508.822313
0.997625,12,508.845545
0.992928,12,508.874783
0.995095,12,508.901102
0.992029,12,508.925115
0.997595,12,508.952606
0.999007,12,508.981888
0.996882,12,509.008662
0.996707,12,509.034775
0.998243,12,509.061182
0.998393,12,509.102635
0.986033,12,509.141972
0.99776,12,509.175944
0.99805,12,509.199741
0.995238,12,509.224332
0.996431,12,509.253388
0.998073,12,509.2801
0.992472,12,509.314624
0.999123,12,509.339352
0.996146,12,509.36178
0.998163,12,509.385336
0.998815,12,509.413143
0.999213,12,509.439081
0.996922,12,509.479156
0.99843,12,509.51372
0.997392,12,509.54036
0.999158,12,509.574229
0.993792,12,509.601271
0.995352,12,509.62499
0.999195,12,509.647724
0.998323,12,509.670725
0.99861,12,509.693872
0.998965,12,509.716412
0.999173,12,509.739621
0.996494,12,509.762948
0.997831,12,509.786561
0.996887,12,509.819101
0.998919,12,509.846901
0.999371,12,509.876601
0.995275,12,509.901504
0.993313,12,509.924811
0.997393,12,509.948638
0.998315,12,509.975134
0.998221,12,509.998173
0.998132,12,510.023104
0.99521,12,510.045426
0.998245,12,510.069835
0.996115,12,510.09246
0.997526,12,510.117575
0.993073,12,510.140316
0.998553,12,510.164547
0.997484,12,510.186772
0.998717,12,510.21687
0.999202,12,510.241249
0.99244,12,510.264497
0.998723,12,510.289873
0.995746,12,510.313181
0.998671,12,510.339827
0.997888,12,510.364141
0.991116,12,510.388172
0.995173,12,510.41395
0.995462,12,510.439512
0.996628,12,510.463289
0.997706,12,510.494555
0.9946,12,510.529103
0.997028,12,510.553424
0.993142,12,510.578242
0.997774,12,510.602902
0.9976,12,510.630762
0.993251,12,510.653975
0.996134,12,510.678113
0.998864,12,510.701334
0.996848,12,510.722958
0.997159,12,510.745666
0.998026,12,510.77004
0.996766,12,510.802208
0.997065,12,510.824556
0.996022,12,510.85085
0.99346,12,510.874872
0.991517,12,510.898959
0.998707,12,510.922812
0.995532,12,510.945556
0.996902,12,510.969763
0.998377,12,510.993583
0.996997,12,511.017528
0.996992,12,511.043127
0.999445,12,511.070509
0.999274,12,511.094612
0.997588,12,511.122035
0.999502,12,511.144245
0.993616,12,511.168155
0.999733,12,511.191139
0.998052,12,511.216218
0.996322,12,511.245123
0.998176,12,511.268995
0.997814,12,511.294847
0.998912,12,511.319168
0.990995,12,511.345198
0.995754,12,511.369001
0.999651,12,511.394822
0.996686,12,511.424289
0.99877,12,511.449124
0.998243,12,511.473489
0.998751,12,511.505392
0.999215,12,511.543127
0.998655,12,511.568909
0.997117,12,511.594061
0.998411,12,511.627512
0.99873,12,511.65213
0.996013,12,511.682552
0.997644,12,511.707396
0.993121,12,511.734496
0.994932,12,511.760933
0.997691,12,511.784482
0.996891,12,511.808634
0.996577,12,511.830807
0.997871,12,511.853072
0.997609,12,511.87589
0.994399,12,511.90821
0.995086,12,511.935254
0.993867,12,511.960345
0.999485,12,511.985425
0.99701,12,512.012219
0.996969,12,512.035647
0.999184,12,512.059974
0.993626,12,512.087328
0.998232,12,512.117568
0.998685,12,512.147177
0.998174,12,512.174249
0.999338,12,512.19996
0.996868,12,512.225366
0.998655,12,512.251137
0.998132,12,512.277536
0.996101,12,512.302229
0.995894,12,512.32597
0.998383,12,512.350035
0.996916,12,512.374958
0.999233,12,513.925628
0.998611,12,513.963262
0.994714,12,513.999329
0.998111,12,514.033302
0.997118,12,514.067141
0.99224,12,514.101702
0.990907,12,514.141751
0.997904,12,514.174614
0.998707,12,514.216698
0.99761,12,514.259242
0.996321,12,514.29612
0.986605,12,514.326966
0.995243,12,514.355155
0.999323,12,514.385209
0.998644,12,514.411219
0.997411,12,514.440963
0.996729,12,514.467646
0.999682,12,514.495491
0.999544,12,514.522041
0.995779,12,514.561695
0.998564,12,514.588963
0.996312,12,514.6158
0.999465,12,514.644959
0.997601,12,514.677738
0.996231,12,514.70763
0.997122,12,514.739869
0.998198,12,514.763729
0.998609,12,514.797893
0.998435,12,514.831553
0.998172,12,514.85581
0.997541,12,514.879926
0.999621,12,514.90748
0.998166,12,514.932726
0.998944,12,514.957988
0.998778,12,514.982797
0.994251,12,515.008692
0.993378,12,515.033141
0.99908,12,515.0631
0.995424,12,515.092448
0.998877,12,515.119857
0.996627,12,515.146811
0.99345,12,515.174052
0.996729,12,515.216457
0.990961,12,515.251283
0.997741,12,515.280685
0.997767,12,515.304101
0.996477,12,515.32524
0.998148,12,515.349438
0.99732,12,515.370492
0.997815,12,515.395205
0.996997,12,515.42119
0.998943,12,515.443087
0.998445,12,515.46536
0.997479,12,515.488653
0.996923,12,515.516938
0.998943,12,515.539956
0.99453,12,515.566514
0.99936,12,515.58821
0.997423,12,515.614659
0.997436,12,515.639534
0.99904,12,515.663682
0.99037,12,515.688896
0.99765,12,515.711592
0.993037,12,515.736342
0.999652,12,515.759492
0.99811,12,515.784931
0.995313,12,515.808149
0.996205,12,515.833122
0.99269,12,515.857806
0.998425,12,515.881839
0.997873,12,515.905375
0.997478,12,515.928742
0.999193,12,515.953331
0.996029,12,515.976633
0.995675,12,516.002233
0.996966,12,516.026793
0.997821,12,516.050848
0.997524,12,516.077827
0.995697,12,516.103585
0.998898,12,516.133476
0.999301,12,516.160054
0.998728,12,516.185825
0.997441,12,516.208991
0.998409,12,516.246243
0.997991,12,516.281191
0.995712,12,516.305447
0.997174,12,516.328336
0.991243,12,516.350903
0.999676,12,516.375966
0.9968,12,516.406685
0.994669,12,516.43543
0.996458,12,516.457446
0.999582,12,516.488449
0.997324,12,516.520518
0.998127,12,516.552885
0.997396,12,516.578699
0.999527,12,516.601758
0.996172,12,516.624793
0.998188,12,516.646559
0.996492,12,516.677056
0.999318,12,516.707726
0.99763,12,516.744576
0.998793,12,516.770568
0.996759,12,516.798704
0.998349,12,516.821839
0.999609,12,516.844275
0.996916,12,516.877878
0.998542,12,516.920663
0.99038,12,516.956719
0.997635,12,516.977738
0.996667,12,516.999445
0.998945,12,517.025328
0.999195,12,517.0516
0.999291,12,517.071599
0.9985,12,517.09235
0.996086,12,517.117918
0.995852,12,517.139282
0.998538,12,517.159248
0.998541,12,517.183323
0.996351,12,517.207422
0.996024,12,517.23002
0.995088,12,517.253515
0.998435,12,517.276977
0.994837,12,517.300106
0.999675,12,517.325659
0.998757,12,517.355213
0.993072,12,517.37809
0.99882,12,517.40223
0.998369,12,517.429233
0.996934,12,517.455642
0.998557,12,517.482548
0.997345,12,517.505924
0.996185,12,517.531596
0.998347,12,517.557539
0.998945,12,517.587363
0.996484,12,517.614288
0.99756,12,517.643238
0.999594,12,517.667594
0.995968,12,517.690462
0.999282,12,517.714235
0.997195,12,517.738418
0.998919,12,517.762762
0.996098,12,517.791904
0.997592,12,517.816578
0.994803,12,517.840547
0.997789,12,517.864808
0.994008,12,517.888352
0.998402,12,517.91175
0.997147,12,517.936033
0.993367,12,517.960675
0.998058,12,517.984936
0.992425,12,518.009364
0.99715,12,518.039286
0.99676,12,518.067028
0.996413,12,518.090975
0.99921,12,518.120239
0.996155,12,518.145142
0.998642,12,518.171137
0.994612,12,518.195176
0.995798,12,518.225784
0.996127,12,518.249875
0.997533,12,518.274975
0.998337,12,518.299182
0.99691,12,518.322266
0.998524,12,518.343837
0.997296,12,518.365859
0.994752,12,518.389225
0.993371,12,518.429057
0.998976,12,518.456338
0.997378,12,518.481345
0.997736,12,519.988195
0.999609,12,520.021252
0.996964,12,520.054152
0.995606,12,520.087028
0.996191,12,520.121491
0.995119,12,520.152764
0.997283,12,520.196032
0.996775,12,520.227018
0.996755,12,520.270169
0.995035,12,520.304335
0.996349,12,520.340226
0.995321,12,520.374495
0.992914,12,520.405669
0.993242,12,520.436261
0.996053,12,520.468547
0.99885,12,520.505114
0.997391,12,520.544137
0.995886,12,520.589309
0.996726,12,520.622052
0.995994,12,520.658315
0.997848,12,520.689104
0.994954,12,520.714369
0.996564,12,520.737412
0.993063,12,520.761188
0.999084,12,520.786392
0.998393,12,520.810795
0.999552,12,520.843124
0.998383,12,520.873307
0.997458,12,520.89527
0.999229,12,520.923075
0.996696,12,520.946685
0.995026,12,520.974773
0.998635,12,521.012562
0.997532,12,521.044391
0.997681,12,521.067235
0.993625,12,521.090183
0.997969,12,521.113355
0.995161,12,521.136764
0.995317,12,521.159797
0.999346,12,521.184652
0.998798,12,521.205899
0.998967,12,521.234151
0.996021,12,521.259871
0.997758,12,521.290719
0.997998,12,521.329512
0.999381,12,521.367182
0.999203,12,521.390171
0.997293,12,521.414539
0.992565,12,521.436384
0.996708,12,521.461112
0.997401,12,521.483163
0.998767,12,521.504115
0.996012,12,521.528463
0.997145,12,521.552574
0.99851,12,521.574595
0.996889,12,521.597439
0.997916,12,521.62187
0.99906,12,521.64895
0.993536,12,521.671788
0.999626,12,521.697246
0.998192,12,521.721056
0.995965,12,521.746358
0.997473,12,521.77036
0.997236,12,521.794359
0.998257,12,521.818658
0.996674,12,521.853485
0.99793,12,521.881834
0.997322,12,521.916617
0.998238,12,521.944049
0.999249,12,521.975374
0.996908,12,522.005664
0.998834,12,522.032022
0.997634,12,522.056136
0.999015,12,522.079326
0.994198,12,522.103576
0.997805,12,522.12653
0.998492,12,522.152098
0.997732,12,522.176244
0.999227,12,522.20426
0.996373,12,522.227847
0.997809,12,522.248919
0.996636,12,522.281264
0.994381,12,522.306578
0.995914,12,522.333053
0.998562,12,522.35535
0.998757,12,522.381294
0.998843,12,522.407705
0.999257,12,522.432222
0.997477,12,522.455363
0.996927,12,522.484911
0.989514,12,522.516194
0.999813,12,522.539796
0.998004,12,522.562842
0.993195,12,522.587373
0.998115,12,522.612761
0.992778,12,522.639808
0.996246,12,522.662106
0.997345,12,522.685012
0.996697,12,522.708599
0.996693,12,522.733657
0.999386,12,522.756905
0.997653,12,522.778734
0.999245,12,522.811007
0.993468,12,522.849694
0.997098,12,522.89553
0.997299,12,522.929836
0.997582,12,522.958888
0.998325,12,522.990145
0.99821,12,523.013164
0.995493,12,523.034588
0.99776,12,523.057274
0.99892,12,523.083915
0.997159,12,523.10623
0.996631,12,523.128127
0.996618,12,523.149368
0.997999,12,523.172324
0.997138,12,523.195341
0.996394,12,523.223028
0.997632,12,523.259853
0.997497,12,523.290774
0.996993,12,523.314261
0.999434,12,523.336845
0.999353,12,523.361002
0.997952,12,523.391107
0.997475,12,523.416224
0.997054,12,523.439982
0.997639,12,523.461259
0.998536,12,523.484842
0.99718,12,523.506564
0.997432,12,523.528555
0.998637,12,523.550617
0.998283,12,523.572822
0.994541,12,523.601187
0.993629,12,523.623566
0.99808,12,523.645857
0.99601,12,523.670675
0.998711,12,523.692647
0.997938,12,523.716534
0.999526,12,523.747539
0.992419,12,523.770009
0.993754,12,523.793005
0.99723,12,523.816626
0.991941,12,523.844212
0.99623,12,523.877024
0.99764,12,523.911768
0.995624,12,523.937401
